numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07168;20200803210000;101520;140;3;320;3.800000;288.250000;283.050000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100120;mq;mq;-100;mq;mq;mq;mq;287.150000;mq;mq;4.700000;5.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20200803210000;101360;150;3;60;1.600000;289.750000;283.550000;67;58330;0;mq;mq;mq;2;1250;mq;mq;mq;97380;mq;mq;-160;mq;mq;mq;mq;287.050000;mq;mq;2.900000;5.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1230;3;mq;3480;mq;mq;mq;mq;mq;mq;
07190;20200803210000;101320;70;3;320;1.800000;288.650000;288.350000;98;14180;0;mq;mq;100;8;3360;mq;mq;mq;99540;mq;mq;-90;mq;mq;mq;mq;289.350000;mq;mq;2.500000;2.500000;-10;1;0.000000;mq;mq;0.000000;0.200000;7.100000;11.900000;11.900000;mq;mq;mq;mq;8;mq;3360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20200803210000;101910;50;3;320;5.500000;291.050000;286.150000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;8.000000;10.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200803210000;101870;180;3;320;2.200000;289.850000;285.750000;77;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101560;mq;mq;-60;mq;mq;mq;mq;288.750000;mq;mq;3.800000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20200803210000;101740;200;3;340;1.700000;290.850000;279.650000;48;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100420;mq;mq;-30;mq;mq;mq;mq;287.150000;mq;mq;2.500000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20200803210000;101610;140;3;340;2.200000;291.150000;278.050000;42;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99660;mq;mq;-120;mq;mq;mq;mq;289.550000;mq;mq;4.100000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20200803210000;101420;110;3;310;3.900000;291.350000;280.450000;49;59970;0;mq;mq;100;8;2640;mq;mq;mq;98770;mq;mq;-90;mq;mq;mq;mq;292.850000;mq;mq;5.700000;8.900000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;2640;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20200803210000;101330;120;3;140;0.800000;288.450000;286.650000;89;42470;0;mq;mq;100;3;1250;mq;mq;mq;98140;mq;mq;-160;mq;mq;mq;mq;290.850000;mq;mq;1.500000;5.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;8.500000;19.600000;19.600000;mq;mq;mq;mq;3;mq;1470;4;mq;1680;8;mq;1980;mq;8;mq;
07314;20200803210000;101910;110;3;320;5.600000;291.150000;287.050000;77;mq;1;0;mq;40;1;2500;30;23;14;101640;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;7.900000;8.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;2.200000;mq;mq;mq;mq;1;3;2500;3;0;5000;mq;mq;mq;mq;mq;mq;
07335;20200803210000;101760;190;3;330;2.700000;290.250000;280.550000;53;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100340;mq;mq;-70;mq;mq;mq;mq;288.550000;mq;mq;3.500000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20200803210000;101700;140;3;300;2.000000;289.850000;282.050000;60;59560;0;mq;mq;90;7;1750;mq;mq;mq;97030;mq;mq;-100;mq;mq;mq;mq;288.350000;mq;mq;2.900000;3.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;7;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20200803210000;101590;140;1;270;0.900000;288.650000;284.450000;76;60000;0;mq;mq;90;7;1750;mq;mq;mq;97780;mq;mq;-90;mq;mq;mq;mq;288.650000;mq;mq;1.500000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1680;5;mq;3060;7;mq;6420;mq;8;mq;
07481;20200803210000;101510;120;3;50;0.600000;288.150000;285.450000;84;60000;2;0;0;25;2;3800;30;23;10;98690;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;1.400000;3.000000;-10;2;0.000000;0.000000;-30;0.000000;0.000000;3.600000;3.600000;3.600000;mq;mq;mq;mq;2;3;3800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20200803210000;101910;100;3;290;2.100000;291.050000;288.150000;83;50820;0;mq;mq;mq;1;3000;mq;mq;mq;101340;mq;mq;-120;mq;mq;mq;mq;293.950000;mq;mq;3.000000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20200803210000;101730;140;3;310;2.200000;291.750000;285.050000;65;20000;0;mq;mq;100;8;2760;mq;mq;mq;98690;mq;mq;-60;mq;mq;mq;mq;292.950000;mq;mq;4.500000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;4;mq;2760;8;mq;4260;mq;mq;mq;mq;mq;mq;
07558;20200803210000;101510;180;2;310;5.600000;288.750000;282.850000;68;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93400;mq;mq;-100;mq;mq;mq;mq;289.350000;mq;mq;7.900000;11.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20200803210000;101390;230;1;20;6.000000;291.950000;284.950000;64;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100520;mq;mq;130;mq;mq;mq;mq;291.450000;mq;mq;10.200000;10.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20200803210000;mq;170;3;190;1.700000;288.450000;278.650000;52;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91040;mq;739;-250;mq;mq;mq;mq;288.850000;mq;mq;3.300000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20200803210000;101950;170;3;270;2.000000;289.950000;286.250000;79;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101250;mq;mq;-120;mq;mq;mq;mq;294.550000;mq;mq;2.600000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20200803210000;101930;140;1;230;2.100000;289.750000;287.050000;84;59620;0;mq;mq;mq;3;800;mq;mq;mq;97690;mq;mq;-100;mq;mq;mq;mq;290.950000;mq;mq;4.500000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;930;5;mq;1980;mq;mq;mq;mq;mq;mq;
07627;20200803210000;101870;180;3;280;2.600000;291.050000;285.250000;69;20000;0;mq;mq;mq;1;1250;mq;mq;mq;97080;mq;mq;-80;mq;mq;mq;mq;290.650000;mq;mq;4.500000;5.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1050;5;mq;2100;mq;mq;mq;mq;mq;mq;
07630;20200803210000;101750;180;3;280;6.100000;294.150000;286.850000;63;60000;0;mq;mq;90;7;1750;mq;mq;mq;100010;mq;mq;-70;mq;mq;mq;mq;294.250000;mq;mq;8.500000;10.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20200803210000;101310;230;2;310;6.200000;297.350000;281.750000;37;60000;0;mq;mq;mq;1;3420;mq;mq;mq;101220;mq;mq;50;mq;mq;mq;mq;296.250000;mq;mq;9.800000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;3420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20200803210000;101080;230;3;320;11.500000;295.550000;283.050000;45;60000;0;mq;mq;mq;1;450;mq;mq;mq;100710;mq;mq;80;mq;mq;mq;mq;297.550000;mq;mq;15.500000;16.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;570;mq;mq;mq;mq;mq;mq;mq;mq;mq;
